cuisine,location,name,price,ratings,tags
"Beverages,Street Food", Delivery Only,Chai Works & Co.,300.0,3.9,
"Beverages,Street Food", Delivery Only,Chai Works & Co.,300.0,3.9,
"North Indian,Biryani,South Indian", AMP Mini Mall| 96/1 & 2| 5th Cross| 80 Feet Road| Vijaya Bank Layout| Bilekahalli| Bannerghatta Road| Bangalore,Eat Fleet,500.0,3.9,Food Court
"North Indian,South Indian,Chinese,Biryani,Andhra", 115| Tech City Layout| 2nd Cross| Doddathogur| Electronic City| Bangalore,RRR Foods,350.0,3.9,
"Chinese,North Indian,Italian,Continental", Patidar Samaj 40| Near 8th Mile Circle| Hesarghatta Main Road| Jalahalli| Bangalore,Indus Flavour,500.0,3.9,Quick Bites
"North Indian,South Indian", 320| Near HCl Building| Jigani| Anekal Taluk| Bommasandra| Bengaluru,Hotel Malabar,400.0,3.9,Quick Bites
"Biryani,Kebab", 98/1 V S Ramaswamy Layout| Near ICICI Atm| Halasahalli Main Road| Varthur Main Road| Whitefield| Bangalore,U's Kitchen,300.0,3.9,
"North Indian,Biryani,Chinese,Fast Food", Delivery Only,Desi Food Company,250.0,3.9,
"Chinese,Street Food,North Indian", Opposite HNV Nivas| ECC Road| Pattandur Agrahara| Whitefield| Bangalore,Eatside,200.0,3.9,Food Truck
"North Indian,South Indian", Delivery Only,Sarkar Caterers,200.0,3.9,
Biryani, 50| 7th A cross| 1st A Main Maruthi Nagar| Yelahanka| Bangalore,Star Hyderabad Biryani House,300.0,3.9,
"Street Food,Fast Food", 39/4 C| 14 Ferns City Road| Doddanekundi| Marathahalli| Bangalore,Mashups Resto Cafe,200.0,3.9,Quick Bites
"Ice Cream,Desserts", 1157-1580| 11th Main Road| 4th T Block East| Pattabhirama Nagar| Jayanagar| Bangalore,Artinci Artisanal Ice Creams,200.0,3.9,Dessert Parlor
North Indian, 10/8| Kanteerva Studio Main Road| Nandini Layout| Yeshwantpur| Bangalore,Sher-E-Punjab Hotel,300.0,3.9,Quick Bites
"North Indian,Chinese", 183| 4th Cross Road| KHB Block| Koramangala 5th Block| Bangalore,#L-81 Cafe,500.0,3.9,Quick Bites
Beverages, Shop 12| Zenstays| Ground Floor| Monisamy Layout| Bommanahalli| Bangalore,Lassi Boss,150.0,3.9,Beverage Shop
Beverages, 1/120| 14th Main Road| 5th Sector| HSR| Bangalore,Shake Bar,300.0,3.9,
"Street Food,Chinese", 4| 4th Cross| Brindhavan Nagar| 8th Main| Mathikere| Yeshwantpur| Bangalore,Prajanya Fast Food,200.0,3.9,Quick Bites
"North Indian,Mughlai,Fast Food,Beverages", SilverKey Executive Stays 46745 Opposite Vinayaka Apartments| 42| 1st cross| Hosahalli Main Road| Hunasamaranahalli| Vijay Nagar| Bangalore,Adraq,300.0,3.9,
"Coffee,Beverages", Ground Floor| UB City| Vittal Mallya Road| Lavelle Road| Bangalore,Provenance,250.0,3.9,Beverage Shop
"North Indian,Beverages", Delivery Only,Deccan Fresh Foods,300.0,3.9,
North Indian, 3| Ground Floor| Esvara Vihar| 3 Muniswamy Shetty Layout Road| Whitefield| Bangalore,Tandoor & Grill,250.0,3.9,
"BBQ,Fast Food,Chinese,Salad", Kothanur| Bagalur Road| Hebbala Circle| Hennur| Bangalore,Trao BBQ,500.0,3.9,Quick Bites
Desserts, Delivery Only,Euphoria Bakers,400.0,3.9,
North Indian, Survey 5/1| Ward 24| 2nd Floor| Madalkunte Village| Chikka Bommasandra| Yelahanka| Bangalore,Mom's Khichdi,300.0,3.9,
"Fast Food,Beverages", Delivery Only,Midnight Joe's,350.0,3.9,
"Fast Food,Beverages,Sandwich", Delivery Only,Snack's Bar,200.0,3.9,
North Indian, Delivery Only,Punjabi Gusto,300.0,3.9,
"Chinese,Asian,North Indian", 3| 5th Main Road| Sriama Nagar| Kamakshi Palya| Rajajinagara| Bangalore,Jiang Pure Veg Chinese,250.0,3.9,
Desserts, 20 Mm| Industrial Estate| Kr Road| Yediyru| Jayanagar| Bangalore,What's For Dessert?,250.0,3.9,Dessert Parlor
"South Indian,North Indian,Chinese,Juices", 536/5| Ground Floor| MSR Layout| Near Nagasandra Metro Station| Tumakuru Road| Yeshwantpur| Bangalore,Khadyam Veg Restaurant,200.0,3.9,Quick Bites
"Healthy Food,Salad", 66/2| 67/1| Garudacharpalya| Mahadevpura| Whitefield| Bangalore,Bar Bytes And Beyond,250.0,3.9,
"South Indian,North Indian,Chinese", 55/8| Ground Floor| Shanthi Nilaya Gurumurthy| Reddy Compound| Gb Palya Kadlu| Bommanahalli| Bangalore,New Udupi Grand,250.0,3.9,Quick Bites
"Chinese,Italian,North Indian,Bar Food", 46| 4th Floor| 10th Cross Road| 2nd Stage| West of Chord Road| Rajajinagar| Bangalore,Dwinks,800.0,3.9,"Casual Dining,Bar"
North Indian, 124| Manjunatha Nilaya| Vinayaka Nagar| Roopena Agrahara| HSR| Bangalore,N S Ghar Ka Khana,300.0,3.9,
Biryani, Shop 5| Site 6| Opposite Sandya Talkies| Old Madiwala Road| BTM| Bangalore,Hot Dum Biriyani,250.0,3.9,
"North Indian,South Indian", JP Grand| 11| 9th Main| Brundavana Nagar| Tank Bound Road| SBM Colony| Mathikere| Cunningham Road| Bangalore,Aarthi Bhavan,250.0,3.9,Quick Bites
"Biryani,North Indian,Beverages,Chinese", Baswanpura Circle| Baswanpura Gottigere| Bannerghatta Road| Banglore,Taste And Tasty Foods,250.0,3.9,
"Biryani,Mughlai", 2| Manikanta Nilaya| Konanakunte Cross| Near Petrol Bunk| Kanakapura Road| Bangalore,Nati Palace,300.0,3.9,Quick Bites
"North Indian,Biryani", Delivery Only,Persian Biryani House,400.0,3.9,
"Biryani,Chinese", 24| Ground Floor| 8th Cross| KR Puram| Bangalore,Richerspoint,300.0,3.9,Quick Bites
South Indian, Delivery Only,Kaapi & More,250.0,3.9,
North Indian, Delivery Only,Paratha Box,300.0,3.9,
"Chinese,North Indian", Site 13| 14| Shop 3 & 4| Lakshminarayana Temple Road| Manjunatha Layout| Munnekolala| Marathahalli| Bangalore,Shree Bhutheshwara Hotel,200.0,3.9,
Bakery, 82| 1st Floor| Pawan Plaza| Shivaji Circle| Shivajinagar| Bangalore,Bangalore Connection Production Kitchen,150.0,3.9,Bakery
"Fast Food,Tea", Delivery Only,San-Mag-Cha,100.0,3.9,
Bakery, 82| 1st Floor| Pawan Plaza| Shivaji Circle| Shivajinagar| Bangalore,Bangalore Connection Production Kitchen,150.0,3.9,Bakery
"Fast Food,Tea", Delivery Only,San-Mag-Cha,100.0,3.9,
"South Indian,North Indian", 206/1C| Munireddy Layout| Bellandur Railway Station Road| Marathahalli| Bangalore,Fresh and Delicious,300.0,3.9,
Andhra, 48| 5Th Cross| Sai Baba Temple Road| Green Garden Layout| Kundanahalli Gate| Brookefield| Bangalore,Costa Spice Telugu Cuisine,250.0,3.9,
Andhra, 352/478| 9th B Cross| Jakkur| Bangalore,Hanuman Andhra Meal Center,200.0,3.9,
"North Indian,Fast Food", Delivery Only,Swaad Ghar Ka,400.0,3.9,
"South Indian,Chinese", 20| Poojappa Layout| Nagarabhavi Main Road| Opposite Sarvodaya School| Amarajyothi Nagar| Vijay Nagar| Bangalore,Karnataka Biriyani Paradise,200.0,3.9,Quick Bites
"Mughlai,Biryani,North Indian", 710| Varthur Main Road| Thubarahalli| Whitefield| Bangalore,Epic Biryani,300.0,3.9,
"Andhra,Chinese,Fast Food,North Indian", Opposite Alpha Garden| Kodegehalli Main Road| Koramangala 3rd Block| Bangalore,Raj Classic,400.0,3.9,Quick Bites
"North Indian,Kebab", Delivery Only,Sikandar,500.0,3.9,
"North Indian,Chinese", 10| Hopefarm Main Road| Opposite SH Telecom| Whitefield| Bangalore,M S  Bengali Hotel,200.0,3.9,Quick Bites
"North Indian,Chinese,South Indian", 7/22| Ground Floor| NMR Enclave| Vivek Nagar Post| Ejipura Main Road| Ejipura| Bengalore,Wife House Restaurant,300.0,3.9,Quick Bites
North Indian, Delivery Only,Roti N Paratha,400.0,3.9,
"Chinese,North Indian", Delivery Only,Dravida Bhavana,250.0,3.9,
"Healthy Food,North Indian", Delivery Only,Nutri Combo Meal Box,450.0,3.9,
"Healthy Food,North Indian", Delivery Only,Nutri Combo Meal Box,450.0,3.9,
"North Indian,Chinese", 89| Richmond Road| Near Baldwin Woman College| Richmond Town| Bangalore,Lucky Tummy Foods,300.0,3.9,Quick Bites
"Biryani,Chinese,Beverages,Kerala", Delivery Only,Spot Biriyani,300.0,3.9,
Bakery, 53/E| 1st Stage| 2nd Block| Near BDA Complex| HBR Layout| Bangalore,VKP Foods,200.0,3.9,Bakery
"Chinese,North Indian,Seafood", Shop 2| Myligallu Building| MD Block| Malleshwaram| Bangalore,Super Svaad,500.0,3.9,
"Mughlai,North Indian,Chinese,Rolls", Delivery Only,Zahra's Kitchen,500.0,3.9,
Fast Food, Delivery Only,Maggi Waala,300.0,3.9,
"Biryani,North Indian", 196| Anubhavanagar| Nagarabhavi Mani Road| Moodalapalya| Bus Stop| Nagarbhavi| Bangalore,Nati Donne Biriyani Mane,400.0,3.9,
Tea, Shop 6| 31/8| New 552| 1st Floor| Keb Colony| Industrial Area| ITPL Main Road| Whitefield| Bangalore,Flying Kombucha,200.0,3.9,Beverage Shop
Tea, 9| Survey 79/3| Ground Floor| Outer Ring Road| Bellandur| Bangalore,Flying Kombucha,200.0,3.9,Beverage Shop
"Fast Food,Sandwich,Beverages", Delivery Only,Maggination,300.0,3.9,
South Indian, 4th Cross Road| Srinivasanagara| Hanumanthnagar| Banashankari| Bengaluru,Devi Darshini,100.0,3.9,Quick Bites
South Indian, 294\/2| Second Floor| Cambridge Layout| Ulsoor| Bangalore,Earthen Delights,250.0,3.9,Quick Bites
"Ice Cream,Desserts", Delivery Only,Kwality Walls,100.0,3.9,
"Fast Food,North Indian", Delivery Only,Ampreet's Egg Kitchen,200.0,3.9,
"North Indian,Hyderabadi,Chinese", Delivery Only,Delicious Restaurant,400.0,3.9,
"Rolls,Biryani,North Indian,Fast Food", 481| 1st Cross| Nanjappa Reddy Layout| Lakshmi Temple Road| Koramangala 8th Block| Bangalore,Maggie Heist,400.0,3.9,
"North Indian,Desserts", Delivery Only,Qafila - Fairfield By Marriott ORR,800.0,3.9,
"North Indian,Chinese", Shop 7| Veeranpalya 5th Cross| Lawrance Layout| Nagawara| Bangalore,The Food Company,400.0,3.9,
Biryani, 3047| Ground Floor| 80 Feet Road| Indiranagar| Bangalore,Biryani Wale,600.0,3.9,Casual Dining
"North Indian,Chinese", Shop 1| Opposite KNS College| 2nd Block Thirumenahalli Village Main Road| Yelahanka| Bangalore,Chef's Restaurant,400.0,3.9,Quick Bites
"Street Food,Fast Food", Delivery Only,Egg Adda,250.0,3.9,
North Indian, 457/32| Outer Ring Road| Opposite Bangalore Central Mall| Bellandur| Bangalore,Chaap Wale,250.0,3.9,
South Indian, 26/5/2| 11th Main| Near St Mary's Church| Bommanahalli| Bangalore,Bhagwan Mudde Mane,250.0,3.9,Quick Bites
"North Indian,Desserts", Delivery Only,Meal Studio,500.0,3.9,
"North Indian,Chinese,Rolls,Beverages", 268/6| Begur Main Road| Opposite India Oil Petrol Bunk| Bommanahalli| Banglore,New Kabab House,300.0,3.9,Quick Bites
"Biryani,Beverages", Delivery Only,Isfahani Biryani,500.0,3.9,
"Italian,Mexican,Healthy Food", 17/1| Ali Askar Road| Cunningham Road| Bangalore,Vegan Kitchen - By Infinitea,1000.0,3.9,
"North Indian,South Indian,Seafood,Biryani,Rolls", O Cross| 4 Mangala Layout| Aravinda Nagar| St Thomas Town Post| Kammanahalli| Bangalore,Urban Kadai,300.0,3.9,
"North Indian,Chinese", 96/5| Ground Floor| Rose Garden| Bettadasanapura| Doddathogur| Near Ganapathi Temple| Electronic City| Banglore,Punjabi Restaurant Pure Veg,300.0,3.9,Quick Bites
"Kerala,Chinese,Biryani,North Indian", 143| 5th Cross| Central Excise Layout| Phase 2| Noble Residency Road| Doddakammanahalli| Bannerghatta Road| Bangalore,Lords Family Restaurant,400.0,3.9,Quick Bites
"North Indian,South Indian,Seafood,Biryani,Rolls", O Cross| 4 Mangala Layout| Aravinda Nagar| St Thomas Town Post| Kammanahalli| Bangalore,Urban Kadai,300.0,3.9,
"North Indian,Chinese", 96/5| Ground Floor| Rose Garden| Bettadasanapura| Doddathogur| Near Ganapathi Temple| Electronic City| Banglore,Punjabi Restaurant Pure Veg,300.0,3.9,Quick Bites
Bakery, Sai Durga Enclave| Next to Shell Petrol Bunk| Outer Ring Road| Bellandur| Bangalore,IBBANI Flowers N Cakes,350.0,3.9,Bakery
"Fast Food,South Indian", 350| 1st Main| 4th Cross| Krishna Reddy Layout| Electronic City| Bangalore,Dharbar Biryani,100.0,3.9,
South Indian, Near Infosys Gate 6| Opposite Alti Metric Company| Electronic City| Bangalore,Sri Varu Food Corner,150.0,3.9,Quick Bites
"North Indian,Chinese", 46| KEB| H.B.C.S.| Kathriguppe| BSK 3rd Stage| Banashankari| Bangalore,MM Bar & Restaurant,700.0,3.9,"Casual Dining,Bar"
"South Indian,North Indian,Chinese", 76| 2nd Main| 3rd Cross| Pothalappa Garden| Adugodi| Wilson Garden| Bangalore,Mr Mo's Kitchen,200.0,3.9,
"Street Food,Fast Food,Chinese,Beverages", 3237| 3rd Cross| Rajyothsava Nagar| 2nd Stage| Kumaraswamy Layout| Bangalore,Eat N Treat,200.0,3.9,Quick Bites
"South Indian,Chinese", 652| Doddanekundi Main Road| Doddanekundi| Opposite Govt Hospital| Marathahalli| Bangalore,Sri Krishna Sagar,250.0,3.9,Quick Bites
Bakery, 1044| Dayananda Sagar College Road| Kumaraswamy Layout| Bangalore,Sri Annapurneshwari Holige Mane,300.0,3.9,Bakery
Fast Food, 101 A| 27th Main Road| Sector 2| HSR| Bangalore,Fries Box,300.0,3.9,Quick Bites
"Biryani,South Indian", Delivery Only,Biriyani Only,250.0,3.9,
"North Indian,Mughlai,Hyderabadi", Delivery Only,Fill In The Box,400.0,3.9,
"Biryani,Chinese", Delivery Only,Grannys Biryani,300.0,3.9,
Italian, Delivery Only,Pastawallah,400.0,3.9,
"Beverages,Fast Food,Ice Cream,Street Food,Kerala", 3/2| Chokkanahalli Main Road| Jakkur Post| Jakkur| Bangalore,Royal Malabar Lassi &Rolls,400.0,3.9,"Quick Bites,Dessert Parlor"
"Mithai,Street Food,Ice Cream", Shop 03| Aecs Layout| Main Road| Kundalahalli Gate| Mahadevapura| Brookefield| Bangalore,Just A Minute,200.0,3.9,Sweet Shop
South Indian, Delivery Only,Paddu Corner,200.0,3.9,
"Coffee,Beverages,Desserts,Fast Food", Delivery Only,Kingsmen Coffee,400.0,3.9,
Ice Cream, 8| 7th Main Road| 2 BTM 2nd Stage| New Extension| Mahadeshwara Nagar| BTM| Bangalore,Rabdiwala,100.0,3.9,Dessert Parlor
"Pizza,Burger,Fast Food", Delivery Only,Wheat Barn,450.0,3.9,
"South Indian,Mangalorean,North Indian", 103| 1st Floor| Sri Venkateshwara Nilaya| Between 29th & 30th Cross| Kaggadasapura Main Road| Near Medplus Medicals| CV Raman Nagar| Bangalore,Mangalorean Delight,250.0,3.9,
"North Indian,Chinese", Delivery Only,HSR Food Point,250.0,3.9,
"Andhra,North Indian,Chinese,Biryani", 28| Raja Ram Mohan Roy Road| Near Richmond Road| Bangalore,Kentacky Andhra Style Restaurant,800.0,3.9,Casual Dining
Bihari, Delivery Only,The Litti Company,400.0,3.9,
"Biryani,North Indian,South Indian,Chinese", Delivery Only,Meghana Biriyani House,400.0,3.9,
Mughlai, Delivery Only,The Mutton Story,500.0,3.9,
"North Indian,Chinese,Seafood,Mughlai", 107 & 108| 3rd Cross Road| Reliable Residency Layout| Phase 3| HSR| Bangalore,Mughlai Cravings,300.0,3.9,
North Indian, 18| 1st Floor| 17F Cross| 2nd Stage| Indiranagar| Bangalore,Boat The Sspecialist,350.0,3.9,Quick Bites
"North Indian,Continental,Italian", Delivery Only,My Lunch Boxx - Gargi's Home Food,300.0,3.9,
Biryani, 19| HMT Square| Dinnur Road| RT Nagar| Bangalore,SH Foods,150.0,3.9,Quick Bites
"South Indian,Chinese", 92| 2nd Main Road| 1st Block| Near N.R. Colony| Thyagarajanagar| Basavanagudi| Bangalore,Saligrama Fast Foods,100.0,3.9,
"Beverages,Fast Food", 11A| Begur Main Road| Maruthi Layout| Hongasandra| Bommanahalli| Bangalore,Kattan Chaya,200.0,3.9,"Beverage Shop,Quick Bites"
"South Indian,Biryani", Ground Floor| Nagraja Building| Near Aai Mata Jewellers| Bannerghatta Road| Bangalore,Shareef Biriyani,200.0,3.9,Quick Bites
"South Indian,North Indian,Bengali,Street Food", Delivery Only,Happy Breakfast,200.0,3.9,
"Chinese,North Indian", 223| 80 Feet Ring Road| Papareddy Palya| Nagarbhavi| Bangalore,Rajanna Hotel,400.0,3.9,Quick Bites
Biryani, Delivery Only,Leg Piece Biryani Co,600.0,3.9,
"Chinese,North Indian,Fast Food", Delivery Only,Combo World,300.0,3.9,
"Burger,Fast Food", 5th Main| KEB Road| Chinnappa Layout| Near Rajkumar Park| Kammanahalli| Bangalore,Burgizza,500.0,3.9,Quick Bites
"Burger,Fast Food,Street Food,Beverages", Delivery Only,The Fritter Company,300.0,3.9,
"Chinese,North Indian,Mughlai,Seafood,Rolls,Desserts,Beverages", 36/1| Sunkatakatte| Magadi Road| Bangalore,Hotel Elite,600.0,3.9,Casual Dining
"Goan,Mangalorean,South Indian,Seafood,Portuguese,Konkan", 42| Venkateshwara Layout| SG Palya Main Road| Near Christ College| BTM| Bangalore,Mangoa,800.0,3.9,Casual Dining
"North Indian,Bihari,Beverages", Cholanayakhalli| Near Acharya Collage| RT Nagar| Bangalore,S2V Bihari Mess,300.0,3.9,Quick Bites
"South Indian,Andhra,Chinese,Biryani,North Indian", Delivery Only,Andhra Spice,500.0,3.9,
Desserts, Mantri Square Mall| Lower Ground Floor| Sampige Road| Near Spare Hyper| Malleshwaram| Bangalore,House Of Candy,200.0,3.9,Confectionery
"South Indian,North Indian,Biryani", Delivery Only,Pranu Brother Home Kitchen,200.0,3.9,
Bakery, S 13 (131)| Ballaraiah Complex| Gandhi Bazaar| Basavanagudi| Bangalore,Holige Mane Brahmins Bakery,200.0,3.9,Bakery
"North Indian,Fast Food", 34| LIC Layout| Pattangere| Near Century Indus Apartment| Rajarajeshwari Nagar| Bangalore,Om Bhojanam,250.0,3.9,Quick Bites
"Healthy Food,South Indian,Desserts,Beverages,Mithai", Delivery Only,Fitlicious Guilt Free Binging,700.0,3.9,
"Fast Food,Beverages", 45| 8th Main Road| Malleshwaram| Bengaluru,Snehajeevi Gowdru Adda Juice And Chats,300.0,3.9,"Quick Bites,Beverage Shop"
"North Indian,Chinese,BBQ", Delivery Only,Wow & Tasty Kitchen,500.0,3.9,
"North Indian,Fast Food,Chinese", 96/98| 1st Main| Officers Model Colony Road| Opposite Reliance Fresh| Jalahalli| Bangalore,Delhi Punjabi Restaurant,250.0,3.9,Quick Bites
"Rolls,Fast Food", 792| Mig 2nd Stage| New Town| Jalahalli| Bangalore,Roll Me,150.0,3.9,
"Kebab,North Indian,Chinese", 240/6| Begur Main Road| Begur Village| Opposite Indian Oil Petrol Pump| Bommanahalli| Bangalore,New Kabab House,350.0,3.9,Quick Bites
"North Indian,Chinese", 104| Durga Parameshwari Layout| Kenchena Halli Rd| Rajarajeshwari Nagar| Bangalore,Hotel Amogha,250.0,3.9,Quick Bites
Chinese, 1st Floor| House 45| Shankarappa Building| Vijayashree Layout| Mylasandra| Mysore Road| Bangalore,Memory Of China Street,250.0,3.9,
"Burger,Sandwich,Fast Food,Ice Cream,Beverages", Delivery Only,3B's Cafe,450.0,3.9,
South Indian, 236| Sai Groups| Domlur| Bangalore,Brahmins Tiffins,200.0,3.9,
"Street Food,Fast Food", 102| 1st Main| 1st Cross| Balaji Nagar| Tavarkere| BTM| Bangalore,Poha Point,200.0,3.9,Quick Bites
"Biryani,South Indian", 5/4/4| 1/1| 24th Main Road| Parangi Palaya| Sector 2| HSR| Bangalore,Nati Style Donne Biriyani,300.0,3.9,Quick Bites
"North Indian,Chinese,Fast Food,Beverages", Door 74| Nagenahalli| Singanayakanahalli| Yelahanka| Bangalore,Krishna's Kitchen,300.0,3.9,
North Indian, Delivery Only,Meals & Bowls,200.0,3.9,
North Indian, 28| Layout Shirdi Sai Nagar| Munnekollal| Opposite Nirvasa Moonlight Green Graden| Marathahalli| Bangalore,The Combo Machine,200.0,3.9,
Street Food, Delivery Only,Pakoda Singh,300.0,3.9,
"Burger,Pizza,Fast Food,Beverages", 320| Rockline Mall| Chokkasandra| Tumkur Main Road| Jalahalli| Bangalore,Movie Munchies,300.0,3.9,
"Andhra,South Indian,Fast Food", Delivery Only,Sri Vaishnava Home Made Andhra Food,200.0,3.9,
"Fast Food,Naga,Andhra", Delivery Only,Roasted Oink,450.0,3.9,
"North Indian,Chinese", Delivery Only,Punjab Time,400.0,3.9,
"North Indian,Chinese,Biryani", Delivery Only,Healthy Food,300.0,3.9,
"North Indian,Mughlai", 78| 2nd Floor| Deverabesanhalli| Bellandur| Bangalore,Patz Kitchen,300.0,3.9,Quick Bites
"South Indian,Rolls,Fast Food", 245| 12th Cross| 10th Main| Wilson Garden| Bangalore,Windsor Food Factory,400.0,3.9,
Chinese, 1/87| Muniyappa Advocate Building| Pattandur Agrahara Road| Pattandur Agrahara| Whitefield| Bangalore,Mamak,350.0,3.9,
"Biryani,Chinese,Bengali,Mughlai,North Indian,Seafood", Delivery Only,Jharna Restaurants,300.0,3.9,
"Chettinad,Andhra", 42| SG Palya| Main Road| Venkateshwara Layout| Near Christ College| BTM| Bangalore,Annachi,600.0,3.9,Casual Dining
North Indian, Delivery Only,Maa Ka Dabba,300.0,3.9,
"Biryani,Kebab,Rolls,Beverages", 857/1| Shop 02| 2nd Floor| Opposite Banjara Driving School| 2rnd Cross| Hbr Layout| Petrol Bunk| 80 Feet Road| Hennur Main Road Kammanahalli| Bangalore,Biryani Darbar,350.0,3.9,
"Desserts,Bakery,Beverages", Delivery Only,Dessert Studio By Third Wave,350.0,3.9,
"South Indian,Chinese,North Indian,Fast Food", Delivery Only,Pranu Brother,200.0,3.9,
"Chinese,North Indian", Delivery Only,FC Kitchen,200.0,3.9,
"Fast Food,Street Food,Beverages", 1260| Sjr Tower's| J 7Th Phase| 24Th Main| Survey 35/4| Puttanhalli| JP Nagar| Bangalore,The Shakes Bar,300.0,3.9,
"Chettinad,South Indian", Berentena Agrahara| 12th Cross Road| CK Nagar| Electronic City| Bengaluru,Chettiar Kitchen,250.0,3.9,Quick Bites
Mithai, Shop 555| Vinayaka Layout| Doddanagamangala| Chikkamangala| Phase 2| Electronic City| Bangalore,Lakshmi Venkateshwara Sweet House,250.0,3.9,Sweet Shop
"North Indian,Chinese,Beverages", 74/3| 2nd Floor| Sai Saburi Complex| Near G M Reddy Royale Appartment| Outer Ring Road Bell| Mahadevapura| B.B.M.P East| Bellandur| Bangalore,V R Punjabi,300.0,3.9,
"Chinese,North Indian", 52| 4th Cross| KRS Main Road| Banjara Layout| Horamavu| Indiranagar| Bangalore,Sandra's Dancing Noodles,300.0,3.9,Quick Bites
Rolls, Granny Tower |Basavanapura Main Road| Bhattarahalli| KR Puram| Bangalore,Kolkata Famous Kati Roll,150.0,3.9,Quick Bites
"Chinese,Italian,Fast Food,Beverages", 1/13/98| Soupamika| Doddanekundi Main Road| Mahadevpura| Koramangala 3rd Block| Bangalore,Amigos Chef,500.0,3.9,Quick Bites
"North Indian,South Indian,Chinese,Street Food,Biryani,Desserts,Beverages", Hotel Premier Comforts| 17/2| Subroto Mukherjee Road| Jalahalli| Bangalore,2 States Rasoi,500.0,3.9,Quick Bites
